"","sentence","sentiment","score1","emotion","score2"
"17377","a good old German word, which can very well represent the French word 'commune.'","trust","0.153727901614143","positive","0.153727901614143"
"17378","It must be borne in mind that this letter refers to the Party program which Marx criticized in a letter dated only a few weeks later than the above","anticipation","0.0357015351660121","negative","0"
"17379","(Marx's letter is dated May, and that at the time Engels was living with Marx in London.","anticipation","0.124921923797626","negative","0"
"17380","Consequently, when he says 'we' in the last sentence, Engels undoubtedly, in his own as well as in Marx's name, suggests to the leader of the German workers' party that the word 'state' be struck out of the program and replaced by the word 'community.'","trust","0.0454442172233583","positive","0.0454442172233583"
"17381","What a howl about 'anarchism' would be raised by the leaders of present day 'Marxism,' which has been faked for the convenience of the opportunists, if such a rectification of the program were suggested to them!","surprise","0.0571265352756355","positive","0.0571265352756355"
"17382","The bourgeoisie will praise them for it.","joy","0.166389351081531","positive","0.166389351081531"
"17384","In revising the program of our Party we must unfailingly take the advice of Engels and Marx into consideration in order to come nearer the truth, to restore Marxism by purging it of distortions, to guide the struggle of the working class for its emancipation more correctly.","trust","0.0652032166920235","positive","0.0869376222560313"
"17385","Certainly no Bolshevik will be found who opposes the advice of Engels and Marx.","trust","0.153727901614143","positive","0.0768639508070715"
"17386","The only difficulty that may, perhaps, arise will be in regard to terminology.","anger","0.0832639467110741","negative","0.0832639467110741"
"17387","In German there are two words meaning 'community,' of which Engels used the one which does not denote a single community, but the totality, the system of communities.","anger","0.0370233246945576","negative","0.0370233246945576"
"17388","In Russian there is no such word, and perhaps we may have to decide to use the French word 'commune,' although this also has its drawbacks. '","trust","0.0384467512495194","positive","0.0384467512495194"
"17389","The Commune, which was no longer a state in the proper sense of the word' this is Engels' most important theoretical statement.","trust","0.0951927653498334","positive","0.237981913374584"
"17390","After what has been said above, this statement is perfectly clear.","trust","0.0999000999000999","positive","0.0999000999000999"
